,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
1393,15721293,CHEMBL3619957,Inhibition of PARP1 (unknown origin),B,CHEMBL3617772,=,nM,6.643,CHEMBL3105,Homo sapiens,IC50,nM,6.643
1394,15721294,CHEMBL3619957,Inhibition of PARP1 (unknown origin),B,CHEMBL3617771,=,nM,249.7,CHEMBL3105,Homo sapiens,IC50,nM,249.7
1395,15721295,CHEMBL3619957,Inhibition of PARP1 (unknown origin),B,CHEMBL3617770,=,nM,11292.0,CHEMBL3105,Homo sapiens,IC50,nM,11292.0
1396,15721296,CHEMBL3619957,Inhibition of PARP1 (unknown origin),B,CHEMBL3617768,=,nM,2697.0,CHEMBL3105,Homo sapiens,IC50,nM,2697.0
1397,15722184,CHEMBL3619268,Inhibition of PARP1 (unknown origin),B,CHEMBL3616846,=,nM,17000.0,CHEMBL3105,Homo sapiens,IC50,uM,17.0
1398,15751902,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,CHEMBL1688212,=,nM,100000.0,CHEMBL3105,Homo sapiens,IC50,uM,100.0
1399,15751903,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,CHEMBL3629672,=,nM,100000.0,CHEMBL3105,Homo sapiens,IC50,uM,100.0
1400,15751904,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,CHEMBL3416132,=,nM,100000.0,CHEMBL3105,Homo sapiens,IC50,uM,100.0
1401,15751905,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,CHEMBL3629673,=,nM,100000.0,CHEMBL3105,Homo sapiens,IC50,uM,100.0
1402,15751906,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,CHEMBL3629674,=,nM,100000.0,CHEMBL3105,Homo sapiens,IC50,uM,100.0
1403,15751907,CHEMBL3631406,Inhibition of PARP1 (unknown origin) by fluorescence analysis,B,CHEMBL3629675,=,nM,100000.0,CHEMBL3105,Homo sapiens,IC50,uM,100.0
1404,16393733,CHEMBL3738637,Inhibition of PARP1 in human T98G cells incubated for 60 mins by immunofluorescence assay,B,CHEMBL3735979,=,nM,7.4,CHEMBL3105,Homo sapiens,IC50,nM,7.4
1405,16393734,CHEMBL3738637,Inhibition of PARP1 in human T98G cells incubated for 60 mins by immunofluorescence assay,B,CHEMBL521686,=,nM,1.6,CHEMBL3105,Homo sapiens,IC50,nM,1.6
1406,16393735,CHEMBL3738636,Inhibition of PARP1 in human G7 cells incubated for 60 mins by immunofluorescence assay,B,CHEMBL3735979,=,nM,7.0,CHEMBL3105,Homo sapiens,IC50,nM,7.0
1407,16393736,CHEMBL3738636,Inhibition of PARP1 in human G7 cells incubated for 60 mins by immunofluorescence assay,B,CHEMBL521686,=,nM,1.6,CHEMBL3105,Homo sapiens,IC50,nM,1.6
1408,16393737,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3736506,=,nM,22.6,CHEMBL3105,Homo sapiens,IC50,nM,22.6
1409,16393738,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3735519,=,nM,3.0,CHEMBL3105,Homo sapiens,IC50,nM,3.0
1410,16393739,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3735832,=,nM,5.8,CHEMBL3105,Homo sapiens,IC50,nM,5.8
1411,16393740,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3735363,=,nM,17.6,CHEMBL3105,Homo sapiens,IC50,nM,17.6
1412,16393741,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3735916,=,nM,16.9,CHEMBL3105,Homo sapiens,IC50,nM,16.9
1413,16393742,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3736047,=,nM,3.9,CHEMBL3105,Homo sapiens,IC50,nM,3.9
1414,16393743,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL3735979,=,nM,3.3,CHEMBL3105,Homo sapiens,IC50,nM,3.3
1415,16393744,CHEMBL3738635,Inhibition of PARP1 (unknown origin) incubated for 10 mins using biotinylated NAD+ and activated DNA by colorimetric assay,B,CHEMBL521686,=,nM,11.9,CHEMBL3105,Homo sapiens,IC50,nM,11.9
1416,16407236,CHEMBL3743825,Inhibition of full length human PARP1 expressed in Baculovirus infected Sf9 insect cells using activated DNA as substrate after 1 hr by streptavidin-horseradish peroxidase-based luminescence assay,B,CHEMBL3740104,=,nM,1.0,CHEMBL3105,Homo sapiens,IC50,uM,0.001
1417,16407359,CHEMBL3743825,Inhibition of full length human PARP1 expressed in Baculovirus infected Sf9 insect cells using activated DNA as substrate after 1 hr by streptavidin-horseradish peroxidase-based luminescence assay,B,CHEMBL521686,=,nM,1.0,CHEMBL3105,Homo sapiens,IC50,uM,0.001
1418,16436215,CHEMBL3757400,Inhibition of human ARTD1 by fluorescence analysis,B,CHEMBL3752492,=,nM,77000.0,CHEMBL3105,Homo sapiens,IC50,uM,77.0
1419,16467078,CHEMBL3766282,Inhibition of full length human recombinant PARP1 assessed as incorporation of biotinylated-NAD+ onto immobilised pseudo substrate histone preincubated for 10 mins followed by biotinylated-NAD+ addition measured after 1 hr by plate reader assay,B,CHEMBL3763641,=,nM,267.0,CHEMBL3105,Homo sapiens,IC50,nM,267.0
1420,16467080,CHEMBL3766282,Inhibition of full length human recombinant PARP1 assessed as incorporation of biotinylated-NAD+ onto immobilised pseudo substrate histone preincubated for 10 mins followed by biotinylated-NAD+ addition measured after 1 hr by plate reader assay,B,CHEMBL3764244,=,nM,652.0,CHEMBL3105,Homo sapiens,IC50,nM,652.0
1421,16467081,CHEMBL3766282,Inhibition of full length human recombinant PARP1 assessed as incorporation of biotinylated-NAD+ onto immobilised pseudo substrate histone preincubated for 10 mins followed by biotinylated-NAD+ addition measured after 1 hr by plate reader assay,B,CHEMBL3765269,=,nM,465.0,CHEMBL3105,Homo sapiens,IC50,nM,465.0
1422,16474294,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763589,=,nM,6.1,CHEMBL3105,Homo sapiens,IC50,nM,6.1
1423,16474295,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764640,=,nM,5.85,CHEMBL3105,Homo sapiens,IC50,nM,5.85
1424,16474296,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764052,=,nM,2.36,CHEMBL3105,Homo sapiens,IC50,nM,2.36
1425,16474297,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765275,=,nM,3.65,CHEMBL3105,Homo sapiens,IC50,nM,3.65
1426,16474298,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764190,=,nM,2.63,CHEMBL3105,Homo sapiens,IC50,nM,2.63
1427,16474299,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764811,=,nM,3.89,CHEMBL3105,Homo sapiens,IC50,nM,3.89
1428,16474300,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763164,=,nM,9.59,CHEMBL3105,Homo sapiens,IC50,nM,9.59
1429,16474301,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763531,=,nM,1.95,CHEMBL3105,Homo sapiens,IC50,nM,1.95
1430,16474302,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763661,=,nM,6.29,CHEMBL3105,Homo sapiens,IC50,nM,6.29
1431,16474303,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764422,=,nM,2.48,CHEMBL3105,Homo sapiens,IC50,nM,2.48
1432,16474304,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764670,=,nM,3.29,CHEMBL3105,Homo sapiens,IC50,nM,3.29
1433,16474305,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765611,=,nM,2.63,CHEMBL3105,Homo sapiens,IC50,nM,2.63
1434,16474306,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764829,=,nM,2.02,CHEMBL3105,Homo sapiens,IC50,nM,2.02
1435,16474307,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763844,=,nM,4.02,CHEMBL3105,Homo sapiens,IC50,nM,4.02
1436,16474308,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763243,=,nM,3.63,CHEMBL3105,Homo sapiens,IC50,nM,3.63
1437,16474309,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765318,=,nM,2.02,CHEMBL3105,Homo sapiens,IC50,nM,2.02
1438,16474310,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763674,=,nM,3.09,CHEMBL3105,Homo sapiens,IC50,nM,3.09
1439,16474311,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764974,=,nM,22.4,CHEMBL3105,Homo sapiens,IC50,nM,22.4
1440,16474312,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763383,=,nM,108.0,CHEMBL3105,Homo sapiens,IC50,nM,108.0
1441,16474313,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763348,=,nM,17.7,CHEMBL3105,Homo sapiens,IC50,nM,17.7
1442,16474314,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763492,=,nM,24.5,CHEMBL3105,Homo sapiens,IC50,nM,24.5
1443,16474315,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763209,=,nM,105.0,CHEMBL3105,Homo sapiens,IC50,nM,105.0
1444,16474316,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764980,=,nM,4139.0,CHEMBL3105,Homo sapiens,IC50,nM,4139.0
1445,16474317,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765357,=,nM,9.45,CHEMBL3105,Homo sapiens,IC50,nM,9.45
1446,16474318,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765291,=,nM,2.35,CHEMBL3105,Homo sapiens,IC50,nM,2.35
1447,16474319,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765434,=,nM,2.08,CHEMBL3105,Homo sapiens,IC50,nM,2.08
1448,16474320,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763188,=,nM,2.14,CHEMBL3105,Homo sapiens,IC50,nM,2.14
1449,16474321,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764464,=,nM,7.35,CHEMBL3105,Homo sapiens,IC50,nM,7.35
1450,16474322,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764188,=,nM,1.84,CHEMBL3105,Homo sapiens,IC50,nM,1.84
1451,16474323,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763963,=,nM,5.27,CHEMBL3105,Homo sapiens,IC50,nM,5.27
1452,16474324,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763370,=,nM,6.18,CHEMBL3105,Homo sapiens,IC50,nM,6.18
1453,16474325,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764085,=,nM,1.87,CHEMBL3105,Homo sapiens,IC50,nM,1.87
1454,16474326,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765125,=,nM,2.4,CHEMBL3105,Homo sapiens,IC50,nM,2.4
1455,16474327,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763497,=,nM,2.6,CHEMBL3105,Homo sapiens,IC50,nM,2.6
1456,16474328,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764995,=,nM,2.76,CHEMBL3105,Homo sapiens,IC50,nM,2.76
1457,16474329,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765056,=,nM,2.29,CHEMBL3105,Homo sapiens,IC50,nM,2.29
1458,16474330,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765528,=,nM,2.14,CHEMBL3105,Homo sapiens,IC50,nM,2.14
1459,16474331,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764951,=,nM,2.08,CHEMBL3105,Homo sapiens,IC50,nM,2.08
1460,16474332,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765661,=,nM,7.62,CHEMBL3105,Homo sapiens,IC50,nM,7.62
1461,16474333,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763705,=,nM,2.88,CHEMBL3105,Homo sapiens,IC50,nM,2.88
1462,16474334,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765472,=,nM,3.9,CHEMBL3105,Homo sapiens,IC50,nM,3.9
1463,16474335,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3137320,=,nM,0.57,CHEMBL3105,Homo sapiens,IC50,nM,0.57
1464,16475224,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL506871,=,nM,4.73,CHEMBL3105,Homo sapiens,IC50,nM,4.73
1465,16475225,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL1173055,=,nM,1.98,CHEMBL3105,Homo sapiens,IC50,nM,1.98
1466,16475226,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL521686,=,nM,1.94,CHEMBL3105,Homo sapiens,IC50,nM,1.94
1467,16475227,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL1094636,=,nM,8.05,CHEMBL3105,Homo sapiens,IC50,nM,8.05
1468,16475462,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764990,=,nM,136.0,CHEMBL3105,Homo sapiens,IC50,nM,136.0
1469,16475476,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763822,=,nM,2.25,CHEMBL3105,Homo sapiens,IC50,nM,2.25
1470,16475477,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764066,=,nM,22.4,CHEMBL3105,Homo sapiens,IC50,nM,22.4
1471,16475478,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764202,=,nM,1.6,CHEMBL3105,Homo sapiens,IC50,nM,1.6
1472,16475479,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3763446,=,nM,1.46,CHEMBL3105,Homo sapiens,IC50,nM,1.46
1473,16475480,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764624,=,nM,68.9,CHEMBL3105,Homo sapiens,IC50,nM,68.9
1474,16475481,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764920,=,nM,1.1,CHEMBL3105,Homo sapiens,IC50,nM,1.1
1475,16475482,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3765670,=,nM,5.6,CHEMBL3105,Homo sapiens,IC50,nM,5.6
1476,16475483,CHEMBL3767923,Inhibition of human PARP1 using [3H]NAD as substrate after 1 min by microplate scintillation counting analysis,B,CHEMBL3764816,=,nM,144.0,CHEMBL3105,Homo sapiens,IC50,nM,144.0
1477,16591857,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,CHEMBL3805896,=,nM,730.0,CHEMBL3105,Homo sapiens,IC50,10'-7M,7.3
1478,16591858,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,CHEMBL3805393,=,nM,1200.0,CHEMBL3105,Homo sapiens,IC50,uM,1.2
1479,16591859,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,CHEMBL3804939,=,nM,1900.0,CHEMBL3105,Homo sapiens,IC50,uM,1.9
1480,16591860,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,CHEMBL3805627,=,nM,120.0,CHEMBL3105,Homo sapiens,IC50,10'-7M,1.2
1481,16591861,CHEMBL3807232,Inhibition of human recombinant His-tagged PARP1 autoparsylation expressed in sf21 cells using NAD and biotinylated NAD incubated for 150 mins by HTRF assay,B,CHEMBL3806049,=,nM,1800.0,CHEMBL3105,Homo sapiens,IC50,uM,1.8
1482,16644948,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,CHEMBL340481,=,nM,1244.0,CHEMBL3105,Homo sapiens,IC50,nM,1244.0
1483,16655849,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,CHEMBL1086580,=,nM,1200.0,CHEMBL3105,Homo sapiens,IC50,nM,1200.0
1484,16655850,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,CHEMBL127066,=,nM,2863.0,CHEMBL3105,Homo sapiens,IC50,nM,2863.0
1485,16655851,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,CHEMBL3289109,=,nM,424.0,CHEMBL3105,Homo sapiens,IC50,nM,424.0
1486,16655857,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,CHEMBL3827921,=,nM,1295.0,CHEMBL3105,Homo sapiens,IC50,nM,1295.0
1487,16655858,CHEMBL3830931,Inhibition of PARP-1 (unknown origin) using histone as substrate incubated for 1 hr by chemiluminescence assay,B,CHEMBL336718,=,nM,2718.0,CHEMBL3105,Homo sapiens,IC50,nM,2718.0
